�û�ID,�û��ͻ�,����,��ծ��,������,��������
56835,0,59,0.559450352,22850,1
46189,0,59,0.381167493,22800,1
60579,0,59,0.074195405,22588,0
44964,0,59,0.13905206,22300,1
51360,0,59,0.103702372,22255,0
124321,0,59,0.473717774,21953,1
1382,0,59,0.280407101,21910,1
89651,0,59,0.125767152,21833,4
1955,0,59,0.090883991,21730,0
128335,0,59,0.255748583,21700,0
33913,0,59,0.239711259,21333,0
57303,0,59,0.049387353,21300,1
32622,0,59,0.233400781,21250,2
21057,0,59,0.17855119,21175,1
130248,0,59,0.446610692,21080,0
125200,1,59,0.582555859,20900,2
77066,0,59,0.067870486,20877,2
46276,0,59,0.17001056,20833,1
51007,0,59,2.604252664,20833,0
66654,0,59,0.283928657,20800,0
145131,0,59,0.362637894,20667,1
9243,0,59,0.162602827,20300,1
2596,0,59,0.212889356,20000,0
14722,0,59,0.105244738,20000,1
93042,0,59,0.293185341,20000,1
93821,0,59,0.141142943,20000,2
92998,0,59,0.025677102,19900,1
71149,0,59,0.251400346,19637,0
120098,0,59,0.076521919,19366,0
128,0,59,0.218854341,19167,0
85881,0,59,0.245891376,19166,1
15994,0,59,0.191137045,19022,2
21051,0,59,0.327035419,19000,2
72208,0,59,0.189990001,19000,1
98326,0,59,0.22756697,19000,3
137430,0,59,0.278353771,19000,1
36719,0,59,0.149120949,18883,1
31086,0,59,0.049798686,18875,0
3941,0,59,0.271292198,18750,2
36804,0,59,0.244893606,18750,3
2202,0,59,0.398802203,18700,2
89101,0,59,0.215788624,18582,0
42619,0,59,0.315860505,18523,1
10373,0,59,0.266255878,18500,0
85784,0,59,0.340954543,18500,2
52071,0,59,0.124837522,18463,0
128688,0,59,0.112731017,18450,0
139992,0,59,0.207722891,18360,2
52276,0,59,0.003436239,18333,1
109193,0,59,0.226009613,18100,2
7119,0,59,0.251708238,18000,1
31939,0,59,0.220987723,18000,0
59443,0,59,0.252930393,18000,2
82072,0,59,0.190044998,18000,1
82947,0,59,0.023220932,18000,1
105739,0,59,0.398977835,18000,2
146053,0,59,0.303523788,17991,1
70590,0,59,0.37506279,17916,3
147238,0,59,0.147070367,17834,0
23861,0,59,0.302292829,17750,2
91574,0,59,0.118564653,17500,1
111749,0,59,0.342894692,17500,2
83123,0,59,0.285385897,17400,0
98809,0,59,0.160450549,17400,0
32409,0,59,0.843056035,17381,1
46721,0,59,0.459161788,17250,0
50277,0,59,0.095588662,17250,1
10708,0,59,0.382970043,17157,0
92124,0,59,0.280883044,17031,3
8580,0,59,0.031292277,17000,0
9336,0,59,0.2033998,17000,1
93140,0,59,0.816246103,17000,1
107805,0,59,0.060525851,17000,3
124854,0,59,0.183400976,17000,0
147824,0,59,0.292865126,17000,1
135869,0,59,0.200793698,16882,0
127043,0,59,0.140301711,16770,0
37315,0,59,0.308160707,16750,0
32627,0,59,0.243575953,16733,0
108892,0,59,0.246572062,16700,1
64186,0,59,0.163546916,16667,1
142169,0,59,0.129109671,16667,1
6376,0,59,0.372112558,16666,0
10225,0,59,0.239875202,16666,0
10565,0,59,0.285534289,16666,3
49703,0,59,0.208855823,16666,1
130414,0,59,0.18347633,16666,1
135263,0,59,0.156956861,16666,2
129843,0,59,0.343643024,16650,1
2896,0,59,0.216252033,16600,4
14246,0,59,4.521173423,16600,0
114667,0,59,0.814388229,16582,2
16339,0,59,0.458093449,16500,2
134925,0,59,0.238515901,16413,0
131589,0,59,0.450679958,16250,2
24289,0,59,0.346404014,16142,1
83349,0,59,0.39344567,16141,4
149401,0,59,0.331554452,16114,0
55140,0,59,0.209055338,16100,0
97115,0,59,0.145518912,16100,1
127522,0,59,0.16247438,16100,1
22391,0,59,0.151890077,16083,1
71888,0,59,0.272789667,16026,0
25619,0,59,0.278017107,16016,2
59412,0,59,0.196675208,16000,0
76929,0,59,0.076432723,16000,0
79643,0,59,0.193300419,16000,1
85034,0,59,0.111305543,16000,0
129914,0,59,0.428098244,16000,3
85650,0,59,0.410051256,15997,1
112035,0,59,0.944350548,15974,1
346,0,59,0.381254316,15928,1
23965,0,59,1.280077904,15916,0
12976,0,59,0.273714791,15833,2
115888,0,59,0.270746495,15833,1
60192,0,59,0.083685972,15832,1
53997,0,59,0.132890995,15824,0
20948,0,59,0.171759347,15806,2
64785,0,59,0.590785393,15800,0
32619,0,59,0.241582008,15650,2
91299,0,59,0.297420431,15583,1
63341,0,59,0.171257946,15572,2
12219,0,59,0.071414747,15500,1
102799,0,59,0.450745113,15500,0
35324,0,59,0.214631627,15486,2
49190,0,59,0.166093111,15400,2
5698,0,59,0.224899075,15357,0
136986,0,59,0.192448393,15307,1
5208,0,59,0.371516622,15250,1
37298,0,59,0.310921614,15244,1
89151,0,59,0.019946198,15240,0
131203,0,59,0.291505157,15220,1
58604,0,59,0.015393724,15200,2
66271,0,59,0.323815789,15199,0
2380,0,59,0.339263276,15120,4
882,0,59,0.301074556,15075,0
11377,0,59,0.18224734,15039,2
117734,0,59,0.268546291,15002,3
17333,0,59,0.223385108,15000,0
70794,0,59,0.235650957,15000,0
76767,0,59,0.118725418,15000,0
108399,0,59,0.427771482,15000,2
123925,0,59,0.426971535,15000,0
131179,0,59,0.223185121,15000,0
145929,0,59,0.142790481,15000,1
146322,0,59,0.238784081,15000,0
43057,0,59,0.207597646,14951,1
128042,0,59,0.295434739,14916,0
103768,0,59,0.097276527,14833,1
40156,0,59,0.446753948,14817,0
81069,0,59,0.288961039,14783,0
2381,0,59,0.22847208,14666,0
116460,0,59,0.406422581,14666,1
3176,0,59,0.343869995,14583,1
130406,1,59,0.109160724,14583,3
27708,0,59,0,14550,0
72212,0,59,0.240810979,14500,0
128685,0,59,0.029653127,14500,1
129346,0,59,0.013516309,14500,2
51487,0,59,0.259726821,14495,0
48002,0,59,0.330040072,14473,1
134202,0,59,0.075240534,14446,1
6507,0,59,0.571697193,14358,2
360,0,59,0.033982276,14330,0
42873,1,59,0.033861621,14322,0
128990,0,59,0.333193571,14309,0
121874,0,59,0.175092651,14300,1
1712,0,59,0.664255618,14239,2
134255,0,59,0.319322415,14226,2
52035,0,59,0.289872436,14188,0
21354,0,59,0.003246982,14166,1
32239,0,59,0.112867933,14166,0
119391,0,59,0.13044399,14166,0
120316,0,59,0.274968126,14117,1
10328,0,59,0.594922346,14100,0
48509,0,59,0.634335252,14072,0
15927,0,59,0.004071138,14000,0
20404,0,59,0.220912792,14000,1
33480,0,59,0.496821656,14000,2
66025,0,59,0.309049354,14000,0
76986,0,59,0.414613242,14000,0
134340,0,59,0.232980549,13983,1
103955,0,59,0.024430553,13916,2
21129,0,59,0.417435823,13867,0
96651,0,59,0.31426304,13860,2
23929,0,59,0.306354612,13800,5
55355,0,59,0.00159814,13765,2
17563,0,59,0.117736892,13750,0
26660,0,59,0.141309091,13749,2
42336,0,59,0.370893729,13728,0
76073,0,59,0.190514411,13704,0
4848,0,59,0.182702861,13666,0
22278,0,59,0.278846857,13666,0
34266,0,59,0.168069071,13666,0
22384,1,59,0.522241012,13600,0
51057,0,59,0.24101169,13600,3
125612,0,59,0.25659878,13600,1
136183,0,59,0.186898022,13600,0
1534,0,59,0.263461966,13500,0
106239,0,59,0.405673654,13500,1
108021,0,59,0.33664173,13500,0
17065,0,59,0.364582559,13450,0
1000,0,59,0.43955635,13433,2
57751,0,59,0.375093047,13433,1
86821,0,59,0.20162432,13420,2
120312,0,59,0.150827987,13405,0
13099,0,59,0.036633589,13402,3
20277,0,59,0.040071636,13400,1
139243,0,59,0.318844917,13366,2
15002,0,59,0.029548523,13333,3
51232,0,59,0.271036448,13333,0
66158,0,59,0.283185841,13333,0
64315,0,59,0.196255358,13298,0
21211,0,59,0.116964353,13268,0
142592,0,59,0.205720323,13250,1
74089,0,59,0.432271217,13243,0
56138,0,59,0.247393078,13233,1
19432,0,59,0.449965912,13200,1
86510,0,59,0.462995228,13200,1
135544,0,59,0.115370048,13200,0
24657,1,59,0.596420717,13186,1
60746,0,59,0.378121649,13053,0
11826,0,59,0.33451273,13000,0
18402,0,59,0.331205292,13000,1
44640,0,59,0.384508884,13000,0
51239,0,59,0.340127682,13000,0
62931,0,59,0.363356665,13000,1
73747,0,59,0.182216753,13000,3
80207,0,59,0.398738559,13000,1
95164,0,59,0.280901469,13000,0
149691,0,59,3.067302515,13000,0
123016,0,59,0.260430323,12966,0
128902,0,59,0.231250483,12946,1
22333,0,59,0.144460788,12916,1
115705,0,59,0.274676783,12916,1
129236,0,59,0.283270109,12916,1
133578,0,59,0.195721262,12900,0
124333,0,59,0.307152875,12833,0
1745,0,59,0.26045568,12815,3
74012,0,59,0.190054816,12769,0
71524,0,59,0.238057887,12748,1
25604,0,59,0.294298557,12680,5
39686,0,59,0.240829849,12676,0
74212,0,59,0.256098524,12666,3
61747,0,59,0.435808137,12633,0
45799,0,59,0.061899849,12600,0
111177,0,59,0.231251488,12600,1
68837,1,59,0.11097871,12587,0
92639,1,59,0.274056416,12584,0
22885,0,59,0.332167832,12583,2
109341,0,59,0.412507947,12583,1
124348,0,59,0.036396942,12555,1
19804,0,59,0.156867451,12500,0
19858,0,59,0.021118311,12500,1
24328,0,59,0.251099912,12500,0
32893,0,59,0.213182945,12500,0
53641,0,59,0.387808975,12500,1
119809,0,59,0.268538517,12500,0
123994,0,59,0.001039917,12500,0
135536,0,59,0.109431246,12500,0
80613,0,59,0.16496,12499,1
116391,0,59,0.246225506,12451,0
123120,0,59,0.35701055,12416,0
48622,0,59,0.535642368,12414,2
57722,0,59,0.305869074,12403,3
30586,0,59,0.375466191,12333,0
62728,0,59,0.273120562,12250,0
82184,0,59,0.195167741,12250,1
143999,0,59,0.150681577,12250,0
109221,0,59,0.365795918,12249,0
113793,0,59,0.181105577,12246,1
78581,0,59,0.004338217,12216,2
55852,0,59,0.199655766,12200,4
126744,0,59,0.262355545,12200,3
78384,0,59,0.327918615,12188,1
105706,0,59,0.011675711,12161,0
140366,0,59,0.296518805,12150,2
20630,0,59,0.251958117,12128,0
60030,0,59,0.208126858,12107,2
34816,0,59,0.203326713,12083,3
42117,0,59,0.269033433,12083,0
85787,0,59,0.060424469,12014,1
147305,1,59,0.347268488,12007,0
16124,0,59,0.250895759,12000,0
24115,0,59,0.067327723,12000,0
33157,0,59,0.159903341,12000,2
49291,0,59,0.158153487,12000,4
54140,0,59,0.002916424,12000,0
69737,0,59,0.382468128,12000,1
79352,0,59,0.359386718,12000,0
84331,0,59,0.473043913,12000,3
101220,0,59,0.153403883,12000,2
112406,0,59,0.267811016,12000,1
113609,0,59,0.287392717,12000,2
125346,0,59,0.049662528,12000,2
130398,0,59,0.338055162,12000,2
147013,0,59,0.085659528,12000,1
52396,0,59,0.298172411,11982,0
51290,0,59,0.463215031,11974,2
36768,0,59,0.259894569,11950,1
21083,0,59,0.334477562,11943,0
63453,0,59,0.390717936,11936,0
145563,0,59,0.336575549,11925,0
48918,0,59,1.329948813,11916,0
68101,0,59,0.202903415,11916,0
47336,0,59,0.378455592,11900,0
122774,0,59,0.286110411,11900,0
118734,0,59,0.269513121,11850,0
28601,0,59,0.346543857,11833,0
68282,0,59,0.24852121,11833,0
58882,0,59,0.396322346,11800,0
65939,0,59,0.390983815,11800,0
85921,1,59,0.31086716,11750,0
122133,0,59,0.402596293,11708,0
146814,0,59,0.096060166,11700,2
21529,0,59,0.334702259,11687,1
44996,0,59,0.235515941,11667,2
98233,0,59,0.276654097,11667,3
14046,0,59,0.192765921,11666,1
100592,0,59,0.369675152,11666,0
127609,0,59,0.327933488,11666,0
138771,0,59,0.214022457,11666,0
79142,0,59,0.538665981,11663,0
72079,0,59,0.183645422,11641,3
52619,0,59,0.255918051,11616,1
105027,0,59,0.437979485,11600,3
109343,0,59,0.353331609,11600,1
144563,0,59,0.146280493,11600,1
64755,0,59,0.350526134,11593,1
1392,0,59,0.164019337,11583,1
73071,0,59,0.281508978,11583,0
87933,0,59,0.254402624,11583,0
107008,0,59,0.493213452,11566,0
31535,0,59,0.792960304,11562,0
60835,0,59,0.108338405,11500,1
75131,0,59,0.257368924,11500,0
84337,0,59,0.213894444,11500,2
131342,0,59,0.131292931,11500,3
63669,0,59,0.431548657,11467,1
17720,0,59,0.174122385,11422,0
49582,0,59,0.764407077,11417,0
17055,0,59,0.552684593,11416,0
82845,0,59,0.214417097,11416,0
98680,0,59,0.117018481,11416,0
926,0,59,0.271467415,11400,0
14587,0,59,0.409174634,11400,0
22801,0,59,0.388562407,11400,0
78812,0,59,0.326374879,11400,0
79016,0,59,0.545566178,11400,0
86253,0,59,0.002806771,11400,2
115806,1,59,0.466596436,11390,0
52465,0,59,0.203145594,11380,1
39778,0,59,0.219075349,11333,2
31883,0,59,0.404570723,11332,1
2332,0,59,0.136672851,11318,1
52698,0,59,0.379169985,11300,2
94065,0,59,0.171135298,11300,1
23019,0,59,0.078075151,11283,0
31469,0,59,0.264724172,11256,0
55573,0,59,0.381032797,11250,0
67490,0,59,0.285130211,11250,1
75321,0,59,0.044796018,11250,0
101435,0,59,0.30308417,11250,2
41148,0,59,0.491822222,11249,2
75999,0,59,0.268481452,11240,1
9346,0,59,0.437338559,11226,0
97926,0,59,0.230227374,11214,0
19080,0,59,0.007231497,11200,1
79460,0,59,0.315596822,11200,5
145266,0,59,0.399160789,11200,2
81663,0,59,0.390006257,11186,0
23121,1,59,0.775678338,11166,0
121090,0,59,0.31548312,11166,1
56559,0,59,0.387947269,11150,0
89429,0,59,0.270020626,11150,1
46321,0,59,0.005650224,11149,2
59100,0,59,0.362826283,11109,1
87609,0,59,0.196650459,11105,0
58824,0,59,0.32618683,11100,0
93372,0,59,0.61474671,11093,0
16128,0,59,0.00640563,11083,0
94593,0,59,0.321544569,11083,2
112536,0,59,0.240815958,11078,3
23710,0,59,0.255268895,11007,3
16744,0,59,0.191259313,11005,1
17455,0,59,0.23650736,11005,0
866,0,59,0.226433961,11000,0
1164,0,59,0.151986183,11000,0
28040,0,59,0.171166258,11000,0
39538,0,59,0.348241069,11000,1
45035,0,59,0.070629943,11000,2
46827,0,59,0.443777838,11000,0
54829,0,59,0.47695664,11000,1
62311,0,59,0.141350786,11000,2
69436,0,59,0.128988274,11000,1
74161,0,59,0.562494319,11000,1
93268,0,59,0.000363603,11000,1
105720,1,59,0.316698482,11000,1
107133,0,59,0.288882829,11000,3
127615,0,59,0.253158804,11000,1
140605,0,59,0.270520862,11000,4
39653,0,59,0.219474498,10998,1
23687,0,59,0.296340131,10983,3
61752,0,59,0.582748245,10966,0
58243,0,59,0.061924305,10964,0
129732,0,59,0.174620589,10937,2
133274,0,59,0.32528578,10934,1
77728,0,59,0.583119736,10923,1
134472,0,59,0.332875332,10916,2
64802,0,59,0.396295955,10852,2
4720,0,59,0.172881669,10833,0
143136,0,59,0.006922651,10833,0
7953,0,59,0.274326451,10800,0
10070,0,59,0.166188316,10800,2
113861,0,59,0.223497824,10800,1
123656,0,59,0.433756134,10800,0
137880,0,59,0.368669568,10800,0
130760,0,59,0.292220467,10758,3
71299,0,59,0.276423521,10747,0
18778,1,59,0.360048744,10667,0
79861,0,59,0.097769029,10667,2
107402,0,59,0.341019873,10667,1
4460,0,59,0.333083341,10666,0
14871,0,59,0.187962876,10666,0
15680,0,59,0.17793194,10666,0
57518,0,59,0.338426924,10666,1
116929,0,59,0.215712009,10666,1
130823,0,59,0.291893413,10657,1
21386,0,59,0.244014647,10650,3
4428,0,59,0.472206573,10649,1
8360,0,59,0.024523161,10642,2
22448,0,59,0.304794198,10616,1
12521,0,59,0.153614174,10610,1
39974,0,59,0.211395151,10600,0
57312,0,59,0.272898783,10600,0
6597,0,59,0.195808157,10591,0
123222,0,59,0.31505295,10575,3
92070,0,59,0.241747848,10572,0
129157,0,59,0.16669831,10533,1
63222,0,59,0.408551069,10524,1
16693,0,59,0.006189887,10500,0
19079,0,59,0.033996762,10500,0
20373,0,59,0.004475764,10500,0
22404,0,59,0.396533663,10500,0
24761,0,59,0.000857061,10500,0
36867,0,59,0.003333016,10500,0
41133,0,59,0.114274831,10500,0
41853,0,59,0.008951528,10500,0
63206,0,59,0.143605371,10500,0
65350,0,59,0.12903533,10500,0
71030,0,59,0.130368536,10500,0
71267,0,59,0.218169698,10500,0
73985,0,59,0.337872584,10500,0
79461,0,59,0.247119322,10500,0
82565,0,59,0.0059042,10500,0
86673,0,59,0.008189696,10500,0
99993,0,59,0.001142748,10500,0
100982,0,59,0.320350443,10500,0
107128,0,59,0.262165508,10500,0
117181,0,59,0.235977526,10500,0
119121,0,59,0.323016856,10500,0
121577,0,59,0.004666222,10500,0
128669,0,59,0.307304066,10500,2
140454,0,59,0.132463575,10500,0
146048,0,59,0.029044853,10500,2
146387,0,59,0.430911342,10500,0
15604,0,59,0.261238095,10499,2
8127,0,59,0.1245688,10435,1
4238,0,59,0.327582902,10433,0
88817,0,59,0.002396013,10433,0
114631,0,59,0.372699387,10431,0
29846,0,59,0.297276563,10427,0
142561,0,59,0.198214629,10417,1
25917,0,59,0.159354901,10416,0
94265,0,59,0.156187002,10416,0
118207,0,59,0.264663531,10416,0
14156,0,59,0.458705894,10400,1
43990,0,59,0.089991347,10400,2
44909,0,59,0.656859917,10400,0
68738,0,59,0.212383425,10400,1
105818,0,59,0.177194501,10400,0
32238,0,59,0.252432797,10378,1
136130,0,59,0.238485257,10377,3
127326,0,59,0.226882654,10370,0
2309,0,59,0.531929282,10350,1
9034,0,59,0.31359289,10350,3
113825,0,59,0.201277337,10333,3
125802,0,59,0.748328326,10318,0
149992,0,59,0.477658234,10316,0
91100,0,59,0.143092904,10300,0
133691,0,59,0.303756917,10300,0
33007,0,59,0.339483395,10297,1
83077,0,59,0.287372014,10254,0
59046,0,59,0.226514486,10250,1
97195,0,59,0.459955126,10250,0
61527,0,59,0.185821697,10240,0
113491,0,59,0.071330858,10233,1
66850,1,59,0.39661746,10228,0
84027,0,59,0.972507582,10220,0
63176,0,59,0.205504947,10208,0
115300,0,59,0.198665751,10192,1
133744,0,59,0.379266254,10166,1
141257,0,59,0.145077211,10166,0
106716,0,59,0.41846275,10160,0
136010,0,59,0.159956689,10158,0
2655,0,59,0.273821267,10137,0
121693,0,59,0.125937623,10131,0
49836,0,59,0.041518387,10115,0
30893,0,59,0.352836353,10100,0
128228,0,59,0.457974458,10100,0
148599,0,59,0.250866251,10100,1
143675,0,59,0.384081673,10088,0
135031,0,59,0.512197541,10083,0
32439,0,59,0.18973901,10076,1
124755,0,59,0.168769246,10066,0
6435,0,59,0.00509949,10000,0
13674,0,59,0.259874013,10000,2
16637,0,59,0.603339666,10000,0
20323,0,59,0.389061094,10000,0
25107,0,59,0.134186581,10000,0
26980,0,59,0.783321668,10000,1
43589,0,59,0.441855814,10000,1
51179,0,59,0.129787021,10000,0
53862,0,59,0.224477552,10000,1
55453,0,59,0.319968003,10000,0
59561,0,59,0.179082092,10000,1
64190,0,59,0.059094091,10000,1
65388,0,59,0.280871913,10000,2
66800,0,59,0.319568043,10000,3
75123,0,59,0.587441256,10000,1
77842,0,59,0.198480152,10000,1
85141,0,59,0.201679832,10000,0
86627,0,59,0.199080092,10000,1
95515,0,59,0.482551745,10000,0
97153,0,59,0.258974103,10000,0
99486,0,59,0.106689331,10000,0
100903,0,59,0.680131987,10000,2
103587,0,59,0.239276072,10000,1
107903,0,59,0.065993401,10000,1
123789,0,59,0.368863114,10000,1
125920,0,59,0.333566643,10000,1
128546,0,59,0.433456654,10000,0
129011,0,59,0.115088491,10000,1
130030,0,59,0.01559844,10000,0
147414,0,59,0.305269473,10000,0
59531,0,59,0.063844691,9992,0
144982,0,59,0.468690512,9980,0
52062,0,59,0.087680578,9967,0
32458,0,59,0.041160526,9960,2
145668,0,59,0.246809366,9950,0
78711,0,59,0.40227227,9945,0
32172,0,59,0.581437487,9933,0
133402,0,59,0.16996167,9913,2
38324,0,59,0.003835672,9906,0
122006,0,59,0.669089441,9905,1
81731,0,59,0.453691546,9900,0
92787,0,59,0.207958792,9900,1
108546,0,59,2.7995152,9900,2
124339,0,59,0.003736996,9900,0
142259,0,59,0.630744369,9900,1
15849,0,59,0.01611432,9866,0
35847,0,59,0.199452721,9866,4
53663,0,59,0.141988446,9866,0
12601,0,59,0.131991051,9833,1
94775,0,59,0.410514541,9833,0
31708,0,59,0.480105831,9826,1
11389,0,59,0.30212896,9816,3
100671,0,59,0.35225767,9810,0
141015,0,59,0.237832874,9800,0
93364,0,59,0.094630461,9795,0
24418,0,59,0.649714052,9791,0
81922,0,59,0.338849729,9788,0
61663,0,59,0.049109883,9773,3
17702,0,59,0.392279336,9765,2
107796,0,59,0.536727794,9760,1
16221,0,59,0.094656958,9750,1
41859,0,59,0.149318019,9750,0
146145,0,59,0.004614911,9750,0
78078,0,59,0.37711647,9744,0
56667,0,59,0.495787094,9731,2
143159,0,59,0.148594378,9710,0
122116,0,59,0.217539159,9703,1
58124,0,59,0.257499227,9700,1
72400,0,59,0.279558808,9700,0
114634,0,59,0.246366354,9700,0
128395,0,59,0.580195977,9694,1
41075,0,59,0.313261723,9681,0
132081,0,59,0,9678,0
89997,0,59,0.352643012,9666,0
109651,0,59,0.071790628,9666,0
116136,0,59,0.310747905,9666,0
95819,0,59,0.249792875,9655,1
5102,0,59,0.30071599,9636,2
18924,0,59,0.453286116,9600,0
43483,0,59,0.406207687,9600,2
58296,1,59,0.045620248,9600,1
77119,0,59,0.124882825,9600,1
93566,0,59,0.214769295,9600,2
95920,0,59,0.488490782,9600,2
109996,0,59,0.448911572,9600,0
47337,0,59,0.285446009,9584,0
24588,0,59,0.418196995,9583,0
34799,0,59,0.193760434,9583,2
76234,0,59,0.010121035,9583,0
94048,0,59,0.392424875,9583,0
67887,0,59,0.449341968,9573,1
8228,0,59,0.319924773,9570,0
13643,0,59,0.380379018,9550,0
74522,0,59,0.320117474,9533,1
67517,0,59,0.263638271,9531,0
126765,0,59,0.23772474,9510,0
1355,0,59,0.365119461,9500,0
7453,0,59,0.020524155,9500,2
18466,0,59,0.304178508,9500,0
38316,0,59,0.593200716,9500,0
38565,0,59,0.213766972,9500,0
64696,0,59,0.024734239,9500,0
71548,0,59,0.441637722,9500,0
85020,0,59,0.445216293,9500,0
87445,0,59,0.231554573,9500,0
102420,0,59,0.000210504,9500,0
128094,0,59,0.005581297,9495,0
100948,0,59,0.265303972,9490,0
72828,0,59,0.231963663,9466,0
125608,0,59,0.322024942,9461,0
32393,0,59,0.290963152,9416,0
67335,0,59,0.427206117,9416,0
130394,0,59,0.406817458,9416,1
140427,0,59,0.370924923,9416,2
20661,0,59,0.095734496,9400,0
84467,0,59,0.258164025,9400,0
123139,0,59,0.227422615,9400,1
71782,0,59,0.269251251,9388,0
42564,0,59,0.329567256,9381,0
56123,0,59,0.570788913,9379,2
11957,0,59,0.355413333,9374,0
132702,0,59,0.00629602,9370,0
23179,0,59,0.518518519,9368,1
111956,0,59,0.138418684,9333,1
134853,0,59,0.189843583,9333,0
140229,0,59,1.10621178,9320,1
39039,0,59,0.580229688,9316,0
120003,0,59,0.246001932,9316,2
33966,0,59,0.007311042,9300,0
62940,0,59,0.43704978,9300,1
103573,0,59,0.163208257,9300,0
121972,0,59,0.014514568,9300,4
145499,0,59,0.227179873,9300,0
145638,0,59,0.272658854,9300,1
107400,0,59,0.268326865,9275,1
131633,0,59,0.018222989,9273,0
131044,0,59,0.032049207,9266,0
141637,0,59,0.064867782,9264,1
89874,0,59,0.18428155,9262,3
52496,0,59,0.23413685,9250,1
62238,0,59,0.20451843,9250,4
106582,0,59,0.502324073,9250,0
108999,0,59,0.004648146,9250,0
127861,0,59,0.326451194,9250,0
113651,0,59,0.28919974,9221,0
24930,0,59,0.260879002,9214,0
31212,0,59,0.336811216,9200,0
84891,0,59,0.593957179,9200,1
113737,0,59,0.370394522,9200,0
88780,0,59,0.217519042,9189,0
52832,0,59,0.145958329,9166,0
62576,1,59,0.65823061,9166,0
135382,0,59,0.344496564,9166,1
149090,0,59,0.280898876,9166,0
66607,0,59,0.30487938,9160,1
109881,0,59,0.02576138,9160,1
140346,0,59,0.374603868,9150,0
11392,0,59,0.04691601,9143,0
149259,0,59,0.182255771,9140,0
8319,0,59,0.529501916,9134,1
81761,0,59,0.736974882,9116,0
20111,1,59,0.028018899,9100,0
30450,0,59,0.224700582,9100,0
1993,0,59,0.15028584,9095,1
15931,0,59,0.142731471,9093,0
16049,0,59,0.12681638,9083,0
123700,0,59,0.054161162,9083,0
8851,0,59,0.141473082,9082,0
101880,0,59,0.140702411,9082,0
78703,0,59,0.737737517,9051,2
122237,0,59,0.121155123,9037,1
132151,0,59,0.482231817,9032,0
38297,0,59,0.290812368,9022,0
122763,0,59,0.344089599,9017,1
45593,0,59,0.570810691,9016,1
1100,0,59,0.480057771,9000,0
2158,0,59,0.324075103,9000,0
4451,1,59,0.139317854,9000,0
41553,0,59,0.008999,9000,1
41855,0,59,0.392178647,9000,3
58089,0,59,0.051549828,9000,0
62328,0,59,0.384401733,9000,1
63594,0,59,0.293634041,9000,0
70427,0,59,0.415176092,9000,0
75420,0,59,0.077324742,9000,0
78992,0,59,0.140984335,9000,0
79614,0,59,0.004110654,9000,0
82130,0,59,0.020997667,9000,0
91840,0,59,0.102655261,9000,1
92128,0,59,0.314742806,9000,0
96679,0,59,0.049105655,9000,1
115303,0,59,0.724697256,9000,0
119326,0,59,0.320075547,9000,2
131786,0,59,0.53605155,9000,1
136383,0,59,0.641262082,9000,0
69582,0,59,0.243,8999,1
27221,0,59,0.207180171,8996,0
16081,0,59,0.988751531,8978,3
88600,0,59,0.495990198,8977,3
121808,0,59,0.276787703,8977,1
30092,0,59,0.577874332,8975,1
73923,0,59,0.17270195,8974,0
68075,0,59,0.553956032,8960,1
87033,0,59,0.37752483,8960,0
133798,0,59,0.027811907,8952,0
124660,1,59,0.324544744,8950,0
109419,0,59,0.26780914,8927,0
93716,0,59,0.506224066,8916,0
114206,0,59,0.012335987,8916,1
130643,0,59,0.571829091,8916,0
59786,0,59,0.001685204,8900,3
27441,0,59,0.525233225,8896,0
5806,0,59,0.303868646,8891,0
124430,0,59,0.361405089,8881,1
115507,0,59,0.344330593,8880,1
120579,0,59,0.222184685,8879,1
72175,0,59,0.172316702,8878,0
140610,0,59,0.567961165,8857,0
76750,0,59,0.229673188,8842,0
7425,0,59,0.219407374,8841,2
49272,0,59,0.524111388,8833,2
75776,0,59,0.357708852,8833,0
137571,0,59,0.080484492,8833,0
98108,0,59,0.258364523,8816,0
78538,0,59,0.048403591,8800,0
89527,0,59,0.413930235,8800,0
91491,0,59,0.992728099,8800,0
98874,0,59,0.185774344,8800,0
125477,0,59,0.556073174,8800,1
146351,0,59,0.091580502,8800,1
148879,0,59,0.075673219,8800,0
70254,1,59,0.278403275,8792,2
8442,0,59,0.515739051,8767,0
69497,0,59,0.486705466,8762,3
73699,0,59,0.019309872,8751,0
18795,0,59,0.406467832,8750,1
74195,0,59,0.267969375,8750,0
93988,0,59,0.25528511,8750,0
100256,0,59,0.413781282,8750,1
102361,0,59,0.151182722,8750,0
68291,0,59,0.464216191,8732,0
95414,0,59,0.080068729,8729,0
66334,0,59,0.214482126,8727,0
57618,0,59,0.208146873,8714,4
26211,0,59,0.709907014,8710,0
71906,0,59,0.322836456,8700,0
110292,0,59,0.430525227,8700,0
115825,0,59,0.137685324,8700,0
